date,day_of_week,month,season,hotel_id,room_type,base_price,occupancy_rate,rooms_available,bookings_last_7_days,bookings_last_14_days,bookings_last_30_days,cancellation_rate,average_booking_lead_time,temperature,rainfall,weather_condition,is_weekend,is_holiday,festival_importance,local_event,event_importance,competitor_price,historical_demand
2025-11-22,Saturday,11,Peak Winter,1,Suite,8000.0,90.0,2,18,40,76,9.6,15,23.1,0.0,Sunny,True,False,None,None,None,10390.0,90.6
2025-08-16,Saturday,8,Monsoon,1,Premium,5000.0,55.6,10,8,14,31,3.7,12,32.1,2.0,Normal,True,True,None,None,None,5640.0,54.8
2025-02-22,Saturday,2,Shoulder,1,Standard,2500.0,89.1,2,15,33,63,13.9,25,31.8,4.7,Good,True,False,None,None,None,2910.0,83.6
2026-02-07,Saturday,2,Shoulder,1,Standard,2500.0,75.0,5,12,24,53,13.7,3,29.1,0.2,Sunny,True,False,None,None,None,3030.0,71.4
2025-10-01,Wednesday,10,Shoulder,1,Premium,5000.0,66.3,8,13,27,47,13.1,51,26.1,2.6,Normal,False,False,None,None,None,6000.0,55.1
2026-03-10,Tuesday,3,Shoulder,1,Suite,8000.0,65.4,8,10,24,43,10.3,11,24.5,4.1,Normal,False,False,Low,None,None,9400.0,68.2
2025-12-30,Tuesday,12,Peak Winter,1,Suite,8000.0,80.1,4,16,31,69,7.8,36,18.5,0.0,Excellent,False,True,None,New Year Gala Eve,Peak,8950.0,67.2
2026-02-07,Saturday,2,Shoulder,1,Deluxe,3500.0,65.2,8,14,27,54,5.5,16,28.5,0.2,Sunny,True,False,None,None,None,3770.0,71.9
2026-01-20,Tuesday,1,Peak Winter,1,Premium,5000.0,74.7,6,13,26,56,7.8,18,19.5,0.0,Good,False,False,None,None,None,5700.0,58.5
2026-04-23,Thursday,4,Summer,1,Deluxe,3500.0,39.0,14,5,12,26,10.0,9,27.1,1.5,Normal,False,False,None,None,None,3340.0,26.6
2025-10-18,Saturday,10,Shoulder,1,Standard,2500.0,80.0,4,15,28,62,3.0,14,29.9,2.4,Sunny,True,False,None,None,None,2760.0,80.0
2025-06-15,Sunday,6,Summer,1,Deluxe,3500.0,49.2,12,8,14,30,11.7,24,41.1,0.0,Normal,True,False,None,None,None,3490.0,52.3
2025-10-08,Wednesday,10,Shoulder,1,Suite,8000.0,64.4,8,13,26,58,8.4,17,24.5,3.5,Normal,False,False,None,None,None,8790.0,54.4
2025-01-27,Monday,1,Peak Winter,1,Deluxe,3500.0,81.1,4,17,34,66,11.5,11,22.1,0.0,Sunny,False,True,None,None,None,3890.0,69.9
2025-06-05,Thursday,6,Summer,1,Suite,8000.0,38.2,14,8,19,38,12.0,23,43.8,0.0,Extreme,False,False,None,None,None,7290.0,32.9
2025-07-13,Sunday,7,Monsoon,1,Suite,8000.0,42.8,13,7,17,26,6.1,3,28.6,34.9,Heavy Rain,True,False,None,None,None,8420.0,47.5
2025-02-02,Sunday,2,Shoulder,1,Deluxe,3500.0,79.6,4,16,29,60,12.9,14,29.6,0.7,Good,True,False,None,None,None,3970.0,82.1
2026-03-25,Wednesday,3,Shoulder,1,Suite,8000.0,83.5,3,17,32,68,4.6,30,27.4,1.1,Sunny,False,False,Major,None,None,9350.0,90.8
2026-02-18,Wednesday,2,Shoulder,1,Standard,2500.0,63.2,8,11,20,46,6.3,9,28.9,1.5,Normal,False,False,None,None,None,2710.0,49.5
2026-01-05,Monday,1,Peak Winter,1,Suite,8000.0,80.7,4,15,30,62,11.3,8,15.4,0.0,Excellent,False,False,None,None,None,9340.0,65.3
2025-03-10,Monday,3,Shoulder,1,Premium,5000.0,58.2,10,10,22,44,11.3,18,27.1,4.5,Sunny,False,False,Low,None,None,5500.0,65.3
2026-05-13,Wednesday,5,Summer,1,Suite,8000.0,41.9,13,5,10,23,6.6,18,43.1,0.0,Extreme,False,False,None,None,None,8600.0,27.7
2025-12-09,Tuesday,12,Peak Winter,1,Premium,5000.0,98.0,1,17,35,73,5.8,28,21.3,0.0,Good,False,False,None,Royal Destination Wedding Season,High,6420.0,76.6
2026-05-08,Friday,5,Summer,1,Deluxe,3500.0,50.7,11,8,14,31,13.2,19,41.2,0.0,Normal,True,False,None,None,None,3500.0,52.9
2025-03-27,Thursday,3,Shoulder,1,Premium,5000.0,80.5,4,12,25,54,11.6,12,28.6,2.4,Sunny,False,False,Major,None,None,5900.0,78.6
2026-06-14,Sunday,6,Summer,1,Suite,8000.0,49.7,12,8,16,34,8.5,13,39.3,0.0,Extreme,True,False,None,None,None,8180.0,52.5
2025-04-08,Tuesday,4,Summer,1,Deluxe,3500.0,38.9,14,5,8,26,10.7,15,30.4,3.5,Good,False,False,None,None,None,3420.0,26.6
2025-09-07,Sunday,9,Summer,1,Standard,2500.0,53.3,11,10,19,45,4.1,10,24.7,1.0,Normal,True,False,None,None,None,2760.0,58.3
2026-05-13,Wednesday,5,Summer,1,Standard,2500.0,43.1,13,8,18,33,6.3,18,38.6,0.0,Extreme,False,False,None,None,None,2430.0,34.9
2026-04-11,Saturday,4,Summer,1,Standard,2500.0,54.9,10,8,14,32,13.4,15,29.2,3.2,Normal,True,False,Medium,None,None,2510.0,74.6
2025-07-20,Sunday,7,Monsoon,1,Standard,2500.0,41.1,14,7,16,34,3.2,9,28.9,11.8,Heavy Rain,True,False,None,None,None,2400.0,46.8
2025-05-22,Thursday,5,Summer,1,Deluxe,3500.0,47.8,12,9,22,31,4.1,7,42.4,0.0,Extreme,False,False,None,None,None,3330.0,38.9
2025-11-24,Monday,11,Peak Winter,1,Deluxe,3500.0,82.0,4,15,30,58,12.3,30,15.0,0.0,Good,False,False,None,None,None,4190.0,65.8
2025-05-12,Monday,5,Summer,1,Deluxe,3500.0,45.4,13,10,19,37,10.3,31,39.7,0.0,Normal,False,False,None,None,None,3270.0,40.2
2026-01-22,Thursday,1,Peak Winter,1,Deluxe,3500.0,78.7,5,17,31,64,4.3,45,14.3,0.0,Sunny,False,False,None,None,None,3950.0,68.9
2025-11-11,Tuesday,11,Peak Winter,1,Deluxe,3500.0,80.0,4,16,35,60,11.8,12,19.8,0.0,Good,False,False,None,None,None,3940.0,67.2
2025-09-18,Thursday,9,Summer,1,Premium,5000.0,47.4,12,7,17,27,11.5,9,26.7,3.4,Normal,False,False,None,International Medical Conference,Medium,4940.0,34.3
2026-03-30,Monday,3,Shoulder,1,Suite,8000.0,62.6,8,9,20,34,7.8,9,28.7,0.9,Good,False,False,None,None,None,8720.0,44.9
2026-04-30,Thursday,4,Summer,1,Deluxe,3500.0,43.1,13,6,16,22,6.9,18,28.4,3.3,Normal,False,False,None,None,None,3700.0,30.4
2025-04-05,Saturday,4,Summer,1,Premium,5000.0,54.2,10,9,22,37,13.6,25,27.1,0.9,Sunny,True,False,None,None,None,5170.0,56.5
2025-09-10,Wednesday,9,Summer,1,Standard,2500.0,44.6,13,9,20,34,5.7,8,27.3,4.6,Sunny,False,False,None,None,None,2670.0,37.6
2026-01-15,Thursday,1,Peak Winter,1,Deluxe,3500.0,79.7,4,15,33,66,6.5,37,22.8,0.0,Excellent,False,False,None,None,None,3980.0,64.9
2025-08-02,Saturday,8,Monsoon,1,Suite,8000.0,41.2,14,6,13,22,12.7,19,32.4,51.9,Rain,True,False,None,None,None,8210.0,44.7
2026-02-02,Monday,2,Shoulder,1,Suite,8000.0,62.7,8,14,31,54,11.2,14,24.8,0.8,Sunny,False,False,None,None,None,8850.0,55.9
2025-08-18,Monday,8,Monsoon,1,Premium,5000.0,42.5,13,10,23,38,10.4,11,31.3,21.7,Heavy Rain,False,False,None,None,None,4580.0,39.0
2025-04-14,Monday,4,Summer,1,Suite,8000.0,53.1,11,11,20,45,4.1,23,26.4,2.7,Sunny,False,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,8900.0,45.5
2026-05-28,Thursday,5,Summer,1,Standard,2500.0,37.8,14,9,18,42,8.1,25,40.4,0.0,Normal,False,False,None,None,None,2230.0,34.9
2025-01-24,Friday,1,Peak Winter,1,Suite,8000.0,86.3,3,13,24,51,8.9,24,18.7,0.0,Good,True,True,None,None,None,9630.0,78.1
2026-05-09,Saturday,5,Summer,1,Standard,2500.0,52.4,11,8,14,31,7.4,5,40.3,0.0,Normal,True,False,None,None,None,2490.0,53.5
2025-11-01,Saturday,11,Peak Winter,1,Suite,8000.0,98.0,1,18,37,72,11.3,15,15.8,0.0,Excellent,True,False,Peak,None,None,9800.0,100.0
2025-07-15,Tuesday,7,Monsoon,1,Standard,2500.0,26.6,17,4,5,14,7.3,17,32.7,17.6,Heavy Rain,False,False,None,None,None,2330.0,19.5
2026-06-02,Tuesday,6,Summer,1,Standard,2500.0,34.5,15,8,20,28,9.8,22,39.1,0.0,Normal,False,False,None,None,None,2370.0,31.4
2025-01-27,Monday,1,Peak Winter,1,Suite,8000.0,82.5,4,14,28,60,4.2,10,22.9,0.0,Sunny,False,True,None,None,None,9040.0,63.8
2026-02-03,Tuesday,2,Shoulder,1,Standard,2500.0,69.0,7,14,29,62,9.4,22,30.2,1.7,Good,False,False,None,None,None,2940.0,58.4
2025-03-25,Tuesday,3,Shoulder,1,Deluxe,3500.0,82.9,4,15,34,65,11.8,36,31.8,1.2,Good,False,False,Major,None,None,4470.0,86.1
2025-10-08,Wednesday,10,Shoulder,1,Standard,2500.0,65.9,8,9,21,38,9.6,22,28.5,0.2,Normal,False,False,None,None,None,2590.0,46.2
2025-09-15,Monday,9,Summer,1,Standard,2500.0,39.0,14,10,18,35,3.5,17,31.8,2.0,Good,False,False,None,None,None,2370.0,37.6
2025-06-15,Sunday,6,Summer,1,Standard,2500.0,52.2,11,11,19,50,13.6,4,41.2,0.0,Normal,True,False,None,None,None,2770.0,60.1
2025-02-10,Monday,2,Shoulder,1,Deluxe,3500.0,67.1,7,12,26,47,9.1,24,31.6,0.7,Normal,False,False,None,None,None,4150.0,53.2
2025-03-03,Monday,3,Shoulder,1,Deluxe,3500.0,63.3,8,12,22,46,13.1,20,27.4,1.0,Normal,False,False,None,None,None,3780.0,51.7
2025-03-23,Sunday,3,Shoulder,1,Premium,5000.0,88.7,2,14,26,60,10.5,5,29.6,0.5,Normal,True,False,Major,None,None,6500.0,100.0
2025-01-17,Friday,1,Peak Winter,1,Deluxe,3500.0,98.0,1,20,38,79,4.0,11,23.1,0.0,Excellent,True,False,None,None,None,4240.0,98.2
2026-04-16,Thursday,4,Summer,1,Premium,5000.0,59.3,9,12,24,49,8.2,24,27.9,0.7,Normal,False,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,5420.0,50.1
2026-05-18,Monday,5,Summer,1,Suite,8000.0,42.6,13,5,7,25,8.5,16,43.2,0.0,Extreme,False,False,None,None,None,8140.0,28.0
2025-04-24,Thursday,4,Summer,1,Suite,8000.0,43.4,13,10,19,36,6.8,9,32.0,3.9,Good,False,False,None,None,None,8530.0,39.4
2025-03-19,Wednesday,3,Shoulder,1,Deluxe,3500.0,70.1,7,15,29,61,3.7,13,25.7,4.6,Good,False,False,None,None,None,4000.0,61.0
2025-12-19,Friday,12,Peak Winter,1,Premium,5000.0,88.9,2,19,39,72,3.0,15,24.0,0.0,Good,True,False,None,None,None,6260.0,92.4
2025-10-17,Friday,10,Shoulder,1,Suite,8000.0,70.2,7,14,30,57,7.3,6,31.5,4.0,Sunny,True,False,None,None,None,8790.0,73.9
2025-08-15,Friday,8,Monsoon,1,Standard,2500.0,50.6,11,9,21,34,7.0,9,31.0,30.3,Rain,True,True,None,None,None,2710.0,55.1
2025-10-31,Friday,10,Shoulder,1,Deluxe,3500.0,74.5,6,14,30,51,5.8,15,29.8,2.2,Good,True,False,None,None,None,4270.0,75.6
2026-05-03,Sunday,5,Summer,1,Standard,2500.0,57.4,10,10,18,38,3.1,15,38.5,0.0,Normal,True,False,None,None,None,2820.0,60.0
2026-06-06,Saturday,6,Summer,1,Suite,8000.0,48.6,12,6,9,29,13.8,4,39.6,0.0,Normal,True,False,None,None,None,8100.0,47.6
2025-03-02,Sunday,3,Shoulder,1,Premium,5000.0,72.5,6,12,22,44,6.9,9,28.3,2.4,Good,True,False,None,None,None,5990.0,70.4
2025-06-15,Sunday,6,Summer,1,Deluxe,3500.0,52.1,11,9,22,36,12.5,3,38.9,0.0,Normal,True,False,None,None,None,3670.0,55.6
2026-01-02,Friday,1,Peak Winter,1,Premium,5000.0,88.7,2,17,35,70,9.7,18,14.0,0.0,Good,True,False,None,None,None,5820.0,87.9
2026-01-17,Saturday,1,Peak Winter,1,Standard,2500.0,84.0,3,15,30,60,13.6,37,15.2,0.0,Sunny,True,False,None,None,None,3200.0,81.6
2025-05-30,Friday,5,Summer,1,Deluxe,3500.0,43.6,13,7,12,33,10.7,34,43.5,0.0,Normal,True,False,None,None,None,3610.0,47.8
2026-05-17,Sunday,5,Summer,1,Standard,2500.0,50.9,11,9,16,40,6.2,3,41.1,0.0,Extreme,True,False,None,None,None,2750.0,55.1
2025-12-04,Thursday,12,Peak Winter,1,Deluxe,3500.0,77.7,5,12,22,53,5.9,11,14.8,0.0,Excellent,False,False,None,None,None,4090.0,57.5
2026-02-24,Tuesday,2,Shoulder,1,Suite,8000.0,62.6,8,14,28,51,7.2,19,29.0,3.7,Normal,False,False,None,None,None,9130.0,55.9
2026-05-25,Monday,5,Summer,1,Standard,2500.0,41.2,14,5,9,16,5.4,17,40.8,0.0,Normal,False,False,None,None,None,2550.0,27.5
2026-04-01,Wednesday,4,Summer,1,Premium,5000.0,38.9,14,6,14,26,11.6,11,27.2,4.1,Good,False,False,None,None,None,4980.0,28.8
2025-11-10,Monday,11,Peak Winter,1,Standard,2500.0,76.4,5,16,29,65,9.6,9,21.6,0.0,Sunny,False,False,None,None,None,2890.0,65.8
2025-02-20,Thursday,2,Shoulder,1,Premium,5000.0,66.3,8,14,25,57,6.6,12,28.2,4.5,Normal,False,False,None,None,None,5550.0,57.3
2025-08-28,Thursday,8,Monsoon,1,Suite,8000.0,40.4,14,8,19,28,13.2,11,32.5,30.4,Heavy Rain,False,False,None,None,None,7780.0,33.8
2025-03-12,Wednesday,3,Shoulder,1,Premium,5000.0,61.4,9,10,24,46,7.4,15,24.5,4.5,Sunny,False,False,None,None,None,5560.0,46.6
2026-02-12,Thursday,2,Shoulder,1,Premium,5000.0,69.4,7,11,24,39,8.8,15,30.2,1.5,Normal,False,False,None,None,None,5810.0,52.0
2025-09-04,Thursday,9,Summer,1,Deluxe,3500.0,43.0,13,10,19,39,4.2,8,26.4,0.9,Normal,False,False,None,None,None,3400.0,39.2
2025-09-10,Wednesday,9,Summer,1,Suite,8000.0,42.0,13,7,11,29,4.9,11,28.3,0.5,Sunny,False,False,None,None,None,7960.0,32.2
2026-01-23,Friday,1,Peak Winter,1,Standard,2500.0,98.0,1,20,39,84,11.7,5,16.8,0.0,Good,True,False,None,None,None,3260.0,98.2
2025-10-26,Sunday,10,Shoulder,1,Premium,5000.0,98.0,1,19,41,74,3.5,22,30.8,4.7,Good,True,False,Major,None,None,5970.0,100.0
2025-05-24,Saturday,5,Summer,1,Suite,8000.0,54.9,10,10,21,37,9.6,5,39.1,0.0,Extreme,True,False,None,None,None,8920.0,59.0
2025-01-28,Tuesday,1,Peak Winter,1,Premium,5000.0,76.8,5,12,22,48,10.5,16,18.1,0.0,Good,False,True,None,None,None,5920.0,57.1
2026-02-20,Friday,2,Shoulder,1,Suite,8000.0,69.5,7,10,20,36,12.2,23,30.9,1.0,Sunny,True,False,None,None,None,9180.0,64.8
2026-05-28,Thursday,5,Summer,1,Standard,2500.0,49.1,12,8,13,29,4.7,40,41.2,0.0,Extreme,False,False,None,None,None,2540.0,37.2
2025-02-19,Wednesday,2,Shoulder,1,Standard,2500.0,63.0,8,9,15,31,3.6,18,25.9,1.2,Sunny,False,False,None,None,None,2550.0,45.0
2025-12-16,Tuesday,12,Peak Winter,1,Suite,8000.0,80.0,4,14,31,62,10.9,9,17.8,0.0,Good,False,False,None,None,None,9180.0,62.8
2026-05-20,Wednesday,5,Summer,1,Standard,2500.0,41.8,13,9,17,34,3.0,14,40.1,0.0,Extreme,False,False,None,None,None,2610.0,36.5
2025-12-19,Friday,12,Peak Winter,1,Deluxe,3500.0,86.4,3,18,40,74,13.1,8,21.4,0.0,Good,True,False,None,None,None,4280.0,89.2
2025-03-19,Wednesday,3,Shoulder,1,Premium,5000.0,64.3,8,14,26,60,6.3,7,27.5,1.9,Normal,False,False,None,None,None,5750.0,56.5
2025-07-20,Sunday,7,Monsoon,1,Standard,2500.0,56.0,10,8,18,29,10.2,9,32.9,46.9,Rain,True,False,None,None,None,2730.0,55.0
2026-03-05,Thursday,3,Shoulder,1,Standard,2500.0,58.0,10,11,19,45,10.3,19,28.6,0.1,Good,False,False,None,None,None,2810.0,47.4
2025-03-03,Monday,3,Shoulder,1,Deluxe,3500.0,62.5,8,14,32,51,7.3,12,29.4,1.2,Good,False,False,None,None,None,4040.0,55.8
2026-03-14,Saturday,3,Shoulder,1,Deluxe,3500.0,80.5,4,13,29,57,8.7,5,25.2,1.2,Normal,True,False,None,None,None,4030.0,75.8
2026-06-09,Tuesday,6,Summer,1,Premium,5000.0,44.6,13,6,13,21,9.7,15,39.3,0.0,Extreme,False,False,None,None,None,4780.0,31.0
2025-02-11,Tuesday,2,Shoulder,1,Standard,2500.0,65.4,8,13,25,50,10.7,23,30.6,1.2,Sunny,False,False,None,None,None,2600.0,54.8
2025-05-27,Tuesday,5,Summer,1,Premium,5000.0,39.0,14,9,21,37,9.7,19,40.1,0.0,Extreme,False,False,None,None,None,4580.0,35.4
2026-05-06,Wednesday,5,Summer,1,Premium,5000.0,35.2,15,6,10,24,12.9,15,40.9,0.0,Normal,False,False,None,None,None,5160.0,27.3
2025-05-23,Friday,5,Summer,1,Standard,2500.0,49.5,12,9,20,33,10.7,27,38.6,0.0,Normal,True,False,None,None,None,2540.0,54.6
2025-07-08,Tuesday,7,Monsoon,1,Suite,8000.0,34.0,15,6,14,24,5.4,15,32.4,57.6,Heavy Rain,False,False,None,None,None,8060.0,26.8
2025-09-12,Friday,9,Summer,1,Suite,8000.0,60.6,9,11,23,47,7.9,14,26.5,3.4,Normal,True,False,None,None,None,8420.0,63.4
2026-03-13,Friday,3,Shoulder,1,Deluxe,3500.0,73.7,6,16,31,64,3.1,7,30.4,1.4,Good,True,False,None,None,None,3980.0,79.7
2025-05-13,Tuesday,5,Summer,1,Suite,8000.0,43.5,13,5,9,25,3.6,38,40.3,0.0,Extreme,False,False,None,None,None,7910.0,28.4
2025-05-10,Saturday,5,Summer,1,Suite,8000.0,57.4,10,12,28,52,11.6,17,42.3,0.0,Extreme,True,False,None,None,None,8250.0,64.4
2025-10-03,Friday,10,Shoulder,1,Deluxe,3500.0,73.8,6,13,23,49,4.6,21,24.9,0.7,Good,True,False,None,None,None,3860.0,73.1
2026-05-21,Thursday,5,Summer,1,Suite,8000.0,39.4,14,6,14,20,12.5,17,39.7,0.0,Normal,False,False,None,None,None,7570.0,29.0
2025-02-23,Sunday,2,Shoulder,1,Suite,8000.0,80.6,4,15,29,58,5.1,4,29.2,1.0,Good,True,False,None,None,None,9700.0,80.2
2025-06-09,Monday,6,Summer,1,Standard,2500.0,41.2,14,10,24,35,7.3,13,39.9,0.0,Extreme,False,False,None,None,None,2440.0,38.5
2025-08-13,Wednesday,8,Monsoon,1,Deluxe,3500.0,46.1,12,6,11,21,3.3,7,30.1,2.0,Normal,False,True,None,None,None,3820.0,31.6
2025-02-20,Thursday,2,Shoulder,1,Premium,5000.0,67.8,7,11,22,42,7.7,31,25.0,4.6,Sunny,False,False,None,None,None,5580.0,51.3
2026-01-26,Monday,1,Peak Winter,1,Standard,2500.0,71.7,6,14,31,58,11.0,52,15.7,0.0,Sunny,False,True,None,None,None,2920.0,59.5
2025-07-31,Thursday,7,Monsoon,1,Suite,8000.0,50.5,11,11,21,39,9.2,32,31.2,56.9,Rain,False,False,None,None,None,8130.0,44.4
2026-03-06,Friday,3,Shoulder,1,Premium,5000.0,74.9,6,15,32,56,13.0,4,24.4,3.6,Sunny,True,False,Low,None,None,6160.0,98.0
2026-01-19,Monday,1,Peak Winter,1,Standard,2500.0,79.1,5,14,31,52,8.2,34,23.7,0.0,Sunny,False,False,None,None,None,3070.0,62.5
2026-06-28,Sunday,6,Summer,1,Standard,2500.0,52.5,11,12,21,47,5.8,11,39.3,0.0,Normal,True,False,None,None,None,2440.0,62.4
2025-10-16,Thursday,10,Shoulder,1,Standard,2500.0,61.4,9,10,22,38,8.7,7,26.8,1.2,Normal,False,False,None,None,None,2800.0,46.6
2025-10-09,Thursday,10,Shoulder,1,Deluxe,3500.0,68.2,7,11,19,48,10.0,15,26.6,1.6,Normal,False,False,None,None,None,3700.0,51.5
2026-02-17,Tuesday,2,Shoulder,1,Premium,5000.0,67.4,7,10,17,37,12.8,10,24.9,1.4,Normal,False,False,None,None,None,5860.0,48.9
2025-04-16,Wednesday,4,Summer,1,Suite,8000.0,55.3,10,7,17,24,4.2,14,28.5,2.6,Sunny,False,False,None,IPL Cricket Match (Sawai Mansingh Stadium),Very High,8520.0,37.5
2026-02-03,Tuesday,2,Shoulder,1,Suite,8000.0,60.9,9,11,24,48,11.1,28,24.9,4.9,Sunny,False,False,None,None,None,8750.0,48.6
2025-07-23,Wednesday,7,Monsoon,1,Deluxe,3500.0,38.1,14,6,12,24,5.1,31,32.3,13.6,Heavy Rain,False,False,None,None,None,3330.0,28.4
2025-03-10,Monday,3,Shoulder,1,Premium,5000.0,62.1,9,10,19,39,4.8,43,29.6,1.6,Normal,False,False,Low,None,None,5390.0,66.8
2025-05-26,Monday,5,Summer,1,Standard,2500.0,41.2,14,7,11,24,10.5,21,43.4,0.0,Extreme,False,False,None,None,None,2490.0,31.9
2025-10-02,Thursday,10,Shoulder,1,Suite,8000.0,66.9,7,10,19,43,6.8,24,28.8,2.7,Normal,False,False,None,None,None,8490.0,48.8
2026-04-19,Sunday,4,Summer,1,Deluxe,3500.0,61.0,9,10,22,36,10.0,15,27.4,3.8,Normal,True,False,None,None,None,4000.0,61.4
2025-03-04,Tuesday,3,Shoulder,1,Deluxe,3500.0,69.0,7,10,24,38,13.4,48,28.1,0.6,Normal,False,False,None,None,None,3660.0,49.6
2026-04-29,Wednesday,4,Summer,1,Deluxe,3500.0,40.5,14,6,11,26,11.7,24,29.1,4.2,Sunny,False,False,None,None,None,3440.0,29.4
2025-04-29,Tuesday,4,Summer,1,Standard,2500.0,40.4,14,8,16,27,11.6,15,26.6,1.5,Sunny,False,False,None,None,None,2280.0,33.8
2026-03-30,Monday,3,Shoulder,1,Standard,2500.0,60.7,9,10,19,38,6.2,22,30.6,0.4,Good,False,False,None,None,None,2630.0,46.3
2025-08-10,Sunday,8,Monsoon,1,Standard,2500.0,55.9,10,13,29,48,10.5,14,30.4,50.6,Heavy Rain,True,False,None,None,None,2700.0,66.0
2026-05-02,Saturday,5,Summer,1,Standard,2500.0,54.1,11,10,23,42,7.5,8,40.2,0.0,Extreme,True,False,None,None,None,2440.0,58.6
2026-01-22,Thursday,1,Peak Winter,1,Deluxe,3500.0,77.9,5,13,25,51,13.4,21,16.9,0.0,Good,False,False,None,None,None,4400.0,59.8
2026-01-24,Saturday,1,Peak Winter,1,Premium,5000.0,91.1,2,15,29,56,9.4,40,21.8,0.0,Good,True,True,None,None,None,6420.0,84.4
2025-09-07,Sunday,9,Summer,1,Standard,2500.0,53.4,11,10,18,36,13.0,4,29.5,0.1,Normal,True,False,None,None,None,2560.0,58.4
2025-04-09,Wednesday,4,Summer,1,Standard,2500.0,43.3,13,5,7,23,3.4,8,30.6,2.0,Good,False,False,Medium,None,None,2460.0,48.3
2025-08-02,Saturday,8,Monsoon,1,Premium,5000.0,53.6,11,12,24,48,8.4,11,31.0,60.0,Heavy Rain,True,False,None,None,None,4920.0,62.9
2025-07-11,Friday,7,Monsoon,1,Standard,2500.0,55.2,10,12,27,53,7.3,6,30.4,41.4,Heavy Rain,True,False,None,None,None,2560.0,63.5
2025-09-03,Wednesday,9,Summer,1,Deluxe,3500.0,46.7,12,11,25,45,7.0,8,24.7,4.4,Good,False,False,None,None,None,3730.0,42.9
2025-05-26,Monday,5,Summer,1,Premium,5000.0,41.9,13,9,17,42,8.5,10,41.2,0.0,Extreme,False,False,None,None,None,4660.0,36.5
2025-01-03,Friday,1,Peak Winter,1,Standard,2500.0,90.7,2,14,26,55,10.3,8,20.9,0.0,Good,True,False,None,None,None,3040.0,82.1
2025-01-18,Saturday,1,Peak Winter,1,Premium,5000.0,89.2,2,15,29,62,12.7,7,19.9,0.0,Good,True,False,None,None,None,6070.0,83.7
2025-07-27,Sunday,7,Monsoon,1,Standard,2500.0,60.2,9,9,21,40,10.8,25,31.5,2.0,Normal,True,False,None,None,None,2860.0,58.9
2025-07-25,Friday,7,Monsoon,1,Standard,2500.0,61.4,9,13,26,48,9.1,23,28.3,59.9,Rain,True,False,None,None,None,2740.0,68.2
2025-01-04,Saturday,1,Peak Winter,1,Premium,5000.0,81.2,4,14,26,56,9.0,7,23.7,0.0,Sunny,True,False,None,None,None,6330.0,78.3
2025-07-04,Friday,7,Monsoon,1,Standard,2500.0,50.7,11,8,20,33,7.7,6,31.7,2.0,Normal,True,False,None,None,None,2490.0,52.9
2026-03-04,Wednesday,3,Shoulder,1,Suite,8000.0,57.7,10,9,21,39,3.7,8,29.1,2.7,Good,False,False,None,None,None,9070.0,42.9
2025-11-07,Friday,11,Peak Winter,1,Suite,8000.0,90.8,2,16,32,60,13.9,25,23.8,0.0,Sunny,True,False,None,None,None,10410.0,86.5
2025-04-01,Tuesday,4,Summer,1,Standard,2500.0,39.0,14,9,21,38,13.2,7,31.6,3.4,Normal,False,False,None,None,None,2490.0,35.4
2026-05-31,Sunday,5,Summer,1,Premium,5000.0,48.2,12,8,15,37,7.6,4,38.6,0.0,Normal,True,False,None,None,None,4900.0,51.9
2026-02-22,Sunday,2,Shoulder,1,Premium,5000.0,71.3,6,14,32,58,7.4,27,29.8,0.1,Sunny,True,False,None,None,None,6050.0,74.3
2026-06-28,Sunday,6,Summer,1,Deluxe,3500.0,53.4,11,12,26,43,4.0,11,43.6,0.0,Extreme,True,False,None,None,None,3770.0,62.8
2025-06-15,Sunday,6,Summer,1,Suite,8000.0,47.3,12,11,19,48,10.7,11,39.0,0.0,Extreme,True,False,None,None,None,7760.0,58.1
2026-02-11,Wednesday,2,Shoulder,1,Standard,2500.0,66.9,7,15,27,62,6.2,9,26.6,4.9,Normal,False,False,None,None,None,2830.0,59.8
2025-11-22,Saturday,11,Peak Winter,1,Standard,2500.0,88.1,2,17,38,69,6.3,7,17.2,0.0,Good,True,False,None,None,None,3080.0,87.6
2025-07-12,Saturday,7,Monsoon,1,Premium,5000.0,60.5,9,13,27,48,11.5,33,30.7,2.0,Normal,True,False,None,None,None,5110.0,67.8
2026-02-01,Sunday,2,Shoulder,1,Premium,5000.0,75.9,5,13,29,52,11.8,38,25.5,2.8,Normal,True,False,None,None,None,5850.0,73.9
2026-03-28,Saturday,3,Shoulder,1,Standard,2500.0,71.9,6,15,32,55,3.0,3,31.8,0.6,Sunny,True,False,None,None,None,2910.0,76.8
2025-09-26,Friday,9,Summer,1,Premium,5000.0,48.9,12,9,15,41,5.6,8,25.4,3.5,Sunny,True,False,None,None,None,4740.0,54.3
2025-05-25,Sunday,5,Summer,1,Deluxe,3500.0,52.0,11,12,21,44,10.1,4,38.7,0.0,Normal,True,False,None,None,None,3590.0,62.2
2025-02-06,Thursday,2,Shoulder,1,Suite,8000.0,70.8,7,11,21,41,5.5,18,30.0,0.9,Normal,False,False,None,None,None,8690.0,52.5
2025-08-04,Monday,8,Monsoon,1,Standard,2500.0,50.8,11,7,11,30,10.0,12,30.8,2.0,Normal,False,False,None,None,None,2390.0,35.7
